es_original,n_original,p_value_original,vi_original,result,ci.lower_original,ci.upper_original,disc_cognitive_psychology,disc_developmental_psychology,disc_experimental_philosophy,disc_judgment_and_decision_making,disc_marketing,disc_psychology,disc_social_psychology,tag_attention,tag_conflict_(psychology),tag_cues,tag_culture,tag_female,tag_humans,tag_male,tag_memory,tag_short-term,tag_mental_recall,tag_motivation,tag_reading,tag_reaction_time,tag_association_learning,tag_discrimination_learning,tag_pattern_recognition,tag_visual,tag_serial_learning,tag_decision_making,tag_psychological,tag_adolescent,tag_adult,tag_social_science_replication_project,tag_science,tag_nature,tag_human_behavior,tag_judgment,tag_problem_solving,tag_psychomotor_performance,tag_semantics,tag_many_labs_2,tag_attitude,tag_first_impression,tag_impression_formation,tag_variation_of_a_central_quality_in_impression_formation,tag_social_perception,tag_sensory_marketing,tag_orientation,tag_binge-watching,tag_self-determination_theory,tag_media_psychology,tag_well-being,tag_brand_names,tag_linguistics,tag_sound_symbolism,tag_social_value_orientation_(slm),tag_sample_2,tag_social_value_orientation_(tdm),tag_sample_1
0.10036457,119.0,0.277462798902476,0.0083047065461992,OS not significant,-0.0810959912710885,0.27538523525506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.246947019,25.0,0.234021944474169,0.0367397185496822,OS not significant,-0.164206564817758,0.584996105228472,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.378345294,36.0,0.0228894408687109,0.0209771489792761,Failure,0.0568796999123858,0.628729932551804,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21325958,63.0,0.0933148537150917,0.0146953080887202,OS not significant,-0.0364303704726498,0.437887401471071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5249089,60.0,1.66543437721097e-05,0.0088958935242552,Success,0.31265748029136,0.687234011634204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23978455,17.0,0.353939201207551,0.0555195376045062,OS not significant,-0.272235704735725,0.645979419911056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3134,48.0,0.0300800703368016,0.017302297063119,Failure,0.0321260570670214,0.548676275005745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3134,48.0,0.0300800703368016,0.017302297063119,Failure,0.0321260570670214,0.548676275005745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.366615713,68.0,0.0021052272076655,0.0111828522595659,Failure,0.140469078351,0.556405210353089,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37497513,26.0,0.0590925045736218,0.0295422979557677,OS not significant,-0.0144799888153983,0.665644040244465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.496363588,4.0,0.503636412,0.189315970085537,OS not significant,-0.888655281546523,0.986731674444572,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.524652481,51.0,7.74575101049111e-05,0.0105049548055853,Success,0.291167446374025,0.699149205095626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.381744212,36.0,0.0215954975035884,0.0208508443061397,Failure,0.0608386519046379,0.631126233264648,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.81930177,62.0,3.98109631017327e-16,0.0017716888260701,Success,0.716066142232278,0.887463424063141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.561422534,39.0,0.000200441259196,0.0123409876216169,Failure,0.298841843567098,0.744975780508063,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5239728,253.0,3.0504605871114803e-19,0.0020884180032058,Failure,0.428323293428411,0.60801080883725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,60.0,0.024600687455135,0.014218183220339,Success,0.0389429876958879,0.506618263767254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,60.0,0.024600687455135,0.014218183220339,Success,0.0389429876958879,0.506618263767254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.673590839,15.0,0.0059051246291175,0.0213154851827797,Success,0.246323176330482,0.881639182221584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,632.0,0.005635170215674,0.0015466662599049,Success,0.032286807962833,0.186391143337633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,632.0,0.005635170215674,0.0015466662599049,Success,0.032286807962833,0.186391143337633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,632.0,0.005635170215674,0.0015466662599049,Success,0.032286807962833,0.186391143337633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,632.0,0.005635170215674,0.0015466662599049,Failure,0.032286807962833,0.186391143337633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,632.0,0.005635170215674,0.0015466662599049,Failure,0.032286807962833,0.186391143337633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,632.0,0.005635170215674,0.0015466662599049,Success,0.032286807962833,0.186391143337633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,632.0,0.005635170215674,0.0015466662599049,Success,0.032286807962833,0.186391143337633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1786519,198.0,0.0117946051959096,0.0047572876158005,Success,0.0402121641612632,0.310361806944675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35886439,126.0,3.68471665191292e-05,0.0060721434223424,Failure,0.196277382370947,0.502246377042653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.139816632,163.0,0.0750635624338664,0.0059338566057771,OS not significant,-0.0142092545617475,0.287360965893129,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.222330235,86.0,0.0396417459272243,0.0106303756542785,Failure,0.0109717519135277,0.414671901737557,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.245,78.0,0.0306249669467821,0.0114747142938312,Failure,0.0237649075841256,0.443358817659009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.4,78.0,0.0002851909573819,0.0091636363636363,Failure,0.194809704295924,0.571647128906798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.3892,33.0,0.0251772327837697,0.0224997466395528,Failure,0.0529684244378139,0.646170384492573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37165247,20.0,0.106642942340253,0.0390961869992044,OS not significant,-0.0848177782976677,0.699182879766842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2379622,81.0,0.0324191482738019,0.0111244310949444,Failure,0.0206877066333154,0.433773222485626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3133775,94.0,0.0021013735469184,0.0087444451276506,Failure,0.118270170673816,0.485187212418616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.172960188,57.0,0.198229340427856,0.0168047226342592,OS not significant,-0.0917420850975693,0.414832254462006,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.219666896,110.0,0.0211214320144375,0.0083102872864922,Failure,0.0338163206211511,0.390833102776151,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.520759202022183,33.0,0.0018894989481808,0.0165988688303791,Failure,0.216081549271825,0.733018232477661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.478544499492619,36.0,0.0031538855808197,0.0169838154238762,Failure,0.177992570122707,0.697430873652721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.167595493933869,210.0,0.0150399495835481,0.004519676797086,Success,0.0329527865633763,0.296263464385493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.278524450245832,210.0,4.2508162360493e-05,0.0040711305107239,Failure,0.14874304979137,0.39887354334438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.167595493933869,210.0,0.0150399495835481,0.004519676797086,Success,0.0329527865633763,0.296263464385493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.278524450245832,210.0,4.2508162360493e-05,0.0040711305107239,Failure,0.14874304979137,0.39887354334438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27120874,155.0,0.0006415898909939,0.0055733886765368,Success,0.118632715192576,0.411272769762814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.554427187,280.0,5.75751780107026e-24,0.0017193881607012,Failure,0.467595101888474,0.630661465920523,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2305601,308.0,4.40710522149565e-05,0.0029202275220088,Success,0.121943822378186,0.333719546263747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.304772411,39.0,0.0592227172216081,0.0216540896136334,OS not significant,-0.0118877797015428,0.565874468332741,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.212014281,85.0,0.0514222040444761,0.0108585761521415,OS not significant,-0.0011623218580984,0.406758824414404,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.50115946,155.0,3.10201278660013e-11,0.0036412996165291,Failure,0.37297915304478,0.610568563132971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722536382,14.0,0.0035116375153604,0.0175713667978718,Failure,0.311296399101545,0.905847481716249,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.77775799,430.0,2.44345899543835e-88,0.0003638650131956,Success,0.73742958577715,0.812560557991243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43963315,5.0,0.458835781536617,0.162700376020139,OS not significant,-0.723107600797125,0.95246397533084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.425496777,82.0,6.74722135713957e-05,0.0082800393259518,Failure,0.229699109666959,0.58819264522768,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.698586719,32.0,8.72990450302028e-06,0.0084554849964336,Success,0.462572051864007,0.84214104524822,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29296821,372.0,8.49234129978331e-09,0.0022525771122063,Success,0.197162374363093,0.383231288984147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2191905,54.0,0.111281721382408,0.0170984777551965,OS not significant,-0.0515983928175281,0.459955975528916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05871032,53.0,0.676249660775508,0.0190984245727336,OS not significant,-0.21499525953,0.323864711151193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2583722,53.0,0.0617646789489179,0.0167489231141542,OS not significant,-0.0128166830679033,0.49415593691859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,160.0,0.0112236002426788,0.0057962264150943,Failure,0.0462773208415992,0.344469261674782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.289140344,57.0,0.0291518819830243,0.0149961614376723,Failure,0.0309007709718134,0.511194303637538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58901509,143.0,1.01190889399985e-14,0.0030034433941467,Success,0.470341997614981,0.686763277539103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.265156483021042,64.0,0.0342168465867203,0.0137194807671717,Failure,0.0206961314690954,0.479699920138765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.222969398,178.0,0.0027753934046599,0.0051019260529927,Success,0.0784577559700382,0.358303394363868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29009809,155.0,0.0002507267938862,0.005446549223902,Failure,0.138797545618831,0.428164867856111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.251633851764951,1548.0,8.76233079301303e-24,0.0005671429737864,Success,0.204373743211221,0.29772363393294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,499.0,5.72602394550732e-15,0.0015706091566265,Success,0.259980551184241,0.415381554747463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.29,499.0,3.99370997242991e-11,0.0016844835542168,Success,0.20750367745659,0.368400569691341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.04,499.0,0.37258146739397,0.002001611566265,OS not significant,-0.0479468346093345,0.127331408253734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.07,499.0,0.118364309909096,0.001988401626506,OS not significant,-0.0178884017645942,0.156814938130168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.09,499.0,0.044485697198815,0.00197563375502,Success,0.0022392032624278,0.176385033568908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.15,499.0,0.000775542185015,0.0019186872489959,Failure,0.063051700845343,0.234688397730374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.08,499.0,0.0741891014539969,0.001982411566265,OS not significant,-0.0078334955771052,0.166608515121412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.27,499.0,8.76382993182321e-10,0.0017259325502008,Success,0.186645036498632,0.34949537921302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.11,499.0,0.013951252181718,0.0019597317469879,Failure,0.0224381681423529,0.195887072799059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.47,499.0,8.69639860508089e-29,0.0012188690963855,Success,0.398668955466907,0.535678590288673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.15,499.0,0.000775542185015,0.0019186872489959,Success,0.063051700845343,0.234688397730374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.65,499.0,3.05574837627018e-61,0.0006696912650602,Success,0.596240628416128,0.697955903209247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0.62033429,1800.0,6.2786491097079e-192,0.000210368559089,Success,0.591072567352605,0.64796540992377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.371390676354104,69.0,0.0016789265777491,0.0109288661957054,Success,0.147692282180846,0.558939984973867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20277403,101.0,0.0419852097540098,0.0091945601846998,Failure,0.007637438509185,0.383033666344215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29936136,82.0,0.0062917700381045,0.0102320592480304,Failure,0.0880759610711883,0.484869633980163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.326136345546763,89.0,0.001814535744886,0.0090748143586178,Success,0.12646942649981,0.500405493238901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
